customer_id,prob,default
100278,0.06933844,0
100279,0.0052427175,0
100280,0.0047468194,0
100281,0.006101283,0
100282,0.020776028,0
100283,0.0012201861,0
100284,0.09514113,0
100285,0.020549934,0
100286,0.13900124,0
100287,0.034478907,0
100288,0.056517184,0
100289,0.037000176,0
100290,0.0964705,0
100291,0.0072643077,0
100292,0.009539613,0
100293,0.098841906,0
100294,0.24639355,0
100295,0.03700785,0
100296,0.07161874,0
100297,0.002010899,0
100298,0.0019305071,0
100299,0.0038628003,0
100300,0.01124534,0
100301,0.016919354,0
100302,0.11895644,0
100303,0.016185764,0
100304,0.022493009,0
100305,0.11096988,0
100306,0.0028865614,0
100307,0.010240455,0
100308,0.0062171165,0
100309,0.024126118,0
100310,0.020295685,0
100311,0.09231285,0
100312,0.034314457,0
100313,0.0026297085,0
100314,0.007415895,0
100315,0.26117584,0
100316,0.005898051,0
100317,0.20666635,0
100318,0.6809877,1
100319,0.02069948,0
100320,0.026569923,0
100321,0.0114592,0
100322,0.18646905,0
100323,0.018684158,0
100324,0.15883733,0
100325,0.401399,0
100326,0.06849965,0
100327,0.028793225,0
100328,0.070033774,0
100329,0.012916636,0
100330,0.03757567,0
100331,0.012773929,0
100332,0.0035176775,0
100333,0.20290302,0
100334,0.013517395,0
100335,0.06704103,0
100336,0.0034594727,0
100337,0.010798546,0
100338,0.0063186055,0
100339,0.6364164,1
100340,0.07412197,0
100341,0.031719007,0
100342,0.00323704,0
100343,0.12723961,0
100344,0.011390615,0
100345,0.07816073,0
100346,0.050141722,0
100347,0.052745245,0
100348,0.84538454,1
100349,0.021447351,0
100350,0.046457082,0
100351,0.010926166,0
100352,0.011650864,0
100353,0.00505447,0
100354,0.026817407,0
100355,0.12874997,0
100356,0.16483788,0
100357,0.024511207,0
100358,0.005658607,0
100359,0.03567057,0
100360,0.0035639615,0
100361,0.0019017407,0
100362,0.1112786,0
100363,0.01140916,0
100364,0.10300541,0
100365,0.09210822,0
100366,0.20510136,0
100367,0.020905333,0
100368,0.40399697,0
100369,0.040499937,0
100370,0.4336217,1
100371,0.037596196,0
100372,0.003956897,0
100373,0.0018788278,0
100374,0.011614477,0
100375,0.1459337,0
100376,0.9068594,1
100377,0.0731514,0
100378,0.056220267,0
100379,0.055382576,0
100380,0.8173918,1
100381,0.05446828,0
100382,0.06935363,0
100383,0.011368984,0
100384,0.023985853,0
100385,0.031788528,0
100386,0.13053703,0
100387,0.034031026,0
100388,0.0039052519,0
100389,0.15165369,0
100390,0.025716359,0
100391,0.005323043,0
100392,0.005128254,0
100393,0.019497946,0
100394,0.21822615,0
100395,0.047128607,0
100396,0.20339684,0
100397,0.007602494,0
100398,0.2308425,0
100399,0.0075732977,0
100400,0.013359829,0
100401,0.0050541703,0
100402,0.007848648,0
100403,0.105124645,0
100404,0.038305715,0
100405,0.022562038,0
100406,0.014690798,0
100407,0.066572994,0
100408,0.050228577,0
100409,0.005411838,0
100410,0.017320788,0
100411,0.08846808,0
100412,0.0075542484,0
100413,0.019694712,0
100414,0.07806196,0
100415,0.10378858,0
100416,0.33193505,0
100417,0.048884686,0
100418,0.0058915964,0
100419,0.1331459,0
100420,0.04287302,0
100421,0.042941812,0
100422,0.009300091,0
100423,0.010853546,0
100424,0.26160344,0
100425,0.003315683,0
100426,0.3651125,0
100427,0.03857546,0
100428,0.005719428,0
100429,0.020201938,0
100430,0.01911774,0
100431,0.0030571755,0
100432,0.108405516,0
100433,0.002902556,0
100434,0.0081513245,0
100435,0.07696737,0
100436,0.024925442,0
100437,0.35829157,0
100438,0.027274003,0
100439,0.07954847,0
100440,0.005649468,0
100441,0.06750861,0
100442,0.0056692413,0
100443,0.013319418,0
100444,0.0035882571,0
100445,0.105284564,0
100446,0.33539623,0
100447,0.0051102904,0
100448,0.014227488,0
100449,0.01770796,0
100450,0.009757634,0
100451,0.073964305,0
100452,0.0040925215,0
100453,0.053372473,0
100454,0.024674691,0
100455,0.18144374,0
100456,0.49645323,1
100457,0.022560572,0
100458,0.022051897,0
100459,0.0190424,0
100460,0.0071092406,0
100461,0.017471477,0
100462,0.048481464,0
100463,0.015626412,0
100464,0.2901781,0
100465,0.03261537,0
100466,0.003894306,0
100467,0.024781434,0
100468,0.0010479016,0
100469,0.005280194,0
100470,0.010285626,0
100471,0.15496679,0
100472,0.10949902,0
100473,0.010794537,0
100474,0.065844186,0
100475,0.07863053,0
100476,0.008582986,0
100477,0.0012030092,0
100478,0.00984424,0
100479,0.019122904,0
100480,0.06654661,0
100481,0.010299387,0
100482,0.1460074,0
100483,0.08110421,0
100484,0.05774095,0
100485,0.023571704,0
100486,0.009064953,0
100487,0.46437442,1
100488,0.036415104,0
100489,0.17721665,0
100490,0.0039189276,0
100491,0.010339706,0
100492,0.06297883,0
100493,0.009909412,0
100494,0.0058351876,0
100495,0.07812839,0
100496,0.007846923,0
100497,0.27455992,0
100498,0.013503916,0
100499,0.02700682,0
100500,0.018679438,0
100501,0.06752666,0
100502,0.0124360705,0
100503,0.003386634,0
100504,0.020544473,0
100505,0.01575847,0
100506,0.0075562834,0
100507,0.0044684117,0
100508,0.02358208,0
100509,0.018035872,0
100510,0.0045328126,0
100511,0.0030603632,0
100512,0.0044371616,0
100513,0.037113126,0
100514,0.012361969,0
100515,0.34336373,0
100516,0.053606924,0
100517,0.27120104,0
100518,0.032213073,0
100519,0.020018164,0
100520,0.056150373,0
100521,0.042304426,0
100522,0.083157256,0
100523,0.001285133,0
100524,0.15290953,0
100525,0.06929918,0
100526,0.016989363,0
100527,0.0020042297,0
100528,0.030406445,0
100529,0.017807117,0
100530,0.013971881,0
100531,0.025650736,0
100532,0.008017828,0
100533,0.0023862273,0
100534,0.004814214,0
100535,0.09673193,0
100536,0.0030208488,0
100537,0.015575734,0
100538,0.1997982,0
100539,0.010348995,0
100540,0.14123744,0
100541,0.064002044,0
100542,0.016672974,0
100543,0.19577421,0
100544,0.0035065862,0
100545,0.003843314,0
100546,0.034434352,0
100547,0.020395013,0
100548,0.0143936025,0
100549,0.02263247,0
100550,0.0040563927,0
100551,0.11348768,0
100552,0.0035406437,0
100553,0.004286618,0
100554,0.0045863558,0
100555,0.030267347,0
100556,0.002372112,0
100557,0.06386102,0
100558,0.052086882,0
100559,0.05256117,0
100560,0.005302516,0
100561,0.021034965,0
100562,0.031100756,0
100563,0.24910837,0
100564,0.020540673,0
100565,0.5710043,1
100566,0.0016358342,0
100567,0.12423242,0
100568,0.057140626,0
100569,0.50430703,1
100570,0.017140763,0
100571,0.041231018,0
100572,0.017217537,0
100573,0.014341229,0
100574,0.029496986,0
100575,0.103216775,0
100576,0.04154626,0
100577,0.07227428,0
100578,0.48024344,1
100579,0.02085883,0
100580,0.018191995,0
100581,0.013112285,0
100582,0.048525255,0
100583,0.48303434,1
100584,0.0308479,0
100585,0.036286738,0
100586,0.003895337,0
100587,0.0065504108,0
100588,0.028918646,0
100589,0.007350637,0
100590,0.0019283143,0
100591,0.002574496,0
100592,0.034218267,0
100593,0.0036346326,0
100594,0.0071264575,0
100595,0.061113663,0
100596,0.12808198,0
100597,0.020504007,0
100598,0.036132768,0
100599,0.006529369,0
100600,0.0031051268,0
100601,0.026727932,0
100602,0.0039007731,0
100603,0.29508215,0
100604,0.5819569,1
100605,0.025308989,0
100606,0.0057689617,0
100607,0.001962246,0
100608,0.020565452,0
100609,0.0070882384,0
100610,0.006051109,0
100611,0.0035507134,0
100612,0.02073523,0
100613,0.0924685,0
100614,0.022801371,0
100615,0.005355945,0
100616,0.014697265,0
100617,0.061323274,0
100618,0.010758613,0
100619,0.21469793,0
100620,0.008663322,0
100621,0.07322152,0
100622,0.82610315,1
100623,0.059429392,0
100624,0.14273368,0
100625,0.004642132,0
100626,0.03555687,0
100627,0.0072748926,0
100628,0.0032387236,0
100629,0.058637097,0
100630,0.016275315,0
100631,0.1447632,0
100632,0.047440425,0
100633,0.007133702,0
100634,0.0020842825,0
100635,0.003404982,0
100636,0.03780579,0
100637,0.56814355,1
100638,0.019993292,0
100639,0.23784803,0
100640,0.0010751709,0
100641,0.0019612527,0
100642,0.012054058,0
100643,0.011572137,0
100644,0.038326323,0
100645,0.12062594,0
100646,0.001803799,0
100647,0.013563828,0
100648,0.0010973712,0
100649,0.051515315,0
100650,0.02118156,0
100651,0.0006942489,0
100652,0.018998662,0
100653,0.014512716,0
100654,0.10386072,0
100655,0.009800341,0
100656,0.011984772,0
100657,0.049444843,0
100658,0.015900146,0
100659,0.11390137,0
100660,0.024770023,0
100661,0.029967904,0
100662,0.092265606,0
100663,0.028453577,0
100664,0.10878122,0
100665,0.0012525121,0
100666,0.016601156,0
100667,0.0070360196,0
100668,0.005190291,0
100669,0.010397456,0
100670,0.0047094026,0
100671,0.011817357,0
100672,0.026089875,0
100673,0.008183257,0
100674,0.07227179,0
100675,0.02050819,0
100676,0.7405629,1
100677,0.021426711,0
100678,0.024982264,0
100679,0.12946823,0
100680,0.11977051,0
100681,0.1255704,0
100682,0.040889256,0
100683,0.006457803,0
100684,0.028650187,0
100685,0.04914925,0
100686,0.06571683,0
100687,0.12798274,0
100688,0.03333276,0
100689,0.014016465,0
100690,0.08781235,0
100691,0.024453597,0
100692,0.004932538,0
100693,0.0034784703,0
100694,0.010619829,0
100695,0.010772035,0
100696,0.13728015,0
100697,0.026395872,0
100698,0.011985015,0
100699,0.14451936,0
100700,0.04283164,0
100701,0.11776238,0
100702,0.105297446,0
100703,0.0053970334,0
100704,0.01299007,0
100705,0.008850767,0
100706,0.0021449132,0
100707,0.027680881,0
100708,0.34544194,0
100709,0.008935838,0
100710,0.060838677,0
100711,0.020737933,0
100712,0.05412266,0
100713,0.012280601,0
100714,0.01939818,0
100715,0.019363105,0
100716,0.09588921,0
100717,0.0067958934,0
100718,0.007681953,0
100719,0.29378593,0
100720,0.029827615,0
100721,0.04669611,0
100722,0.0076042935,0
100723,0.12944888,0
100724,0.0027922462,0
100725,0.0070267813,0
100726,0.46875852,1
100727,0.06430639,0
100728,0.01653166,0
100729,0.060545087,0
100730,0.028645279,0
100731,0.0080454815,0
100732,0.03918577,0
100733,0.028692955,0
100734,0.043692805,0
100735,0.0060037095,0
100736,0.23016313,0
100737,0.07046403,0
100738,0.010371098,0
100739,0.25944936,0
100740,0.03085826,0
100741,0.015924284,0
100742,0.014852266,0
100743,0.02972105,0
100744,0.04944384,0
100745,0.0041499347,0
100746,0.012233028,0
100747,0.0014509389,0
100748,0.06277675,0
100749,0.0045493864,0
100750,0.006129395,0
100751,0.08711656,0
100752,0.014519454,0
100753,0.288556,0
100754,0.050533857,0
100755,0.036874168,0
100756,0.1654001,0
100757,0.013936642,0
100758,0.016087968,0
100759,0.036407918,0
100760,0.026701549,0
100761,0.13759005,0
100762,0.044085547,0
100763,0.0055718776,0
100764,0.0010509097,0
100765,0.3003915,0
100766,0.06342027,0
100767,0.030384038,0
100768,0.03288351,0
100769,0.0005097317,0
100770,0.039885223,0
100771,0.03141869,0
100772,0.0074863327,0
100773,0.030603085,0
100774,0.10012863,0
100775,0.051306732,0
100776,0.08516622,0
100777,0.025703939,0
100778,0.008525177,0
100779,0.08361898,0
100780,0.0033099614,0
100781,0.5378745,1
100782,0.092352204,0
100783,0.08379186,0
100784,0.0056511876,0
100785,0.008089807,0
100786,0.28229666,0
100787,0.024822278,0
100788,0.07355278,0
100789,0.0217652,0
100790,0.021538764,0
100791,0.005433935,0
100792,0.0041016876,0
100793,0.002549726,0
100794,0.098916724,0
100795,0.0100954985,0
100796,0.029904617,0
100797,0.01883869,0
100798,0.00363508,0
100799,0.037067436,0
100800,0.0056829397,0
100801,0.023395691,0
100802,0.3442936,0
100803,0.023109674,0
100804,0.021312758,0
100805,0.005476282,0
100806,0.0062841433,0
100807,0.00934354,0
100808,0.16438067,0
100809,0.073069185,0
100810,0.0020365731,0
100811,0.028148364,0
100812,0.008285614,0
100813,0.011712599,0
100814,0.11773577,0
100815,0.0068764794,0
100816,0.00836535,0
100817,0.08491199,0
100818,0.02495382,0
100819,0.11828957,0
100820,0.004096035,0
100821,0.01544793,0
100822,0.073920146,0
100823,0.0611514,0
100824,0.016991744,0
100825,0.007202188,0
100826,0.017759208,0
100827,0.06842192,0
100828,0.010124599,0
100829,0.032485753,0
100830,0.02265112,0
100831,0.012796511,0
100832,0.0025400852,0
100833,0.03653241,0
100834,0.0100636585,0
100835,0.01873492,0
100836,0.040448558,0
100837,0.017893288,0
100838,0.007119376,0
100839,0.008788076,0
100840,0.0062614023,0
100841,0.093372226,0
100842,0.12964116,0
100843,0.011115633,0
100844,0.06820237,0
100845,0.036822423,0
100846,0.06432223,0
100847,0.0010439965,0
100848,0.0031363307,0
100849,0.00944337,0
100850,0.0031287933,0
100851,0.007670737,0
100852,0.01985066,0
100853,0.07999021,0
100854,0.028379876,0
100855,0.23177658,0
100856,0.038101953,0
100857,0.21762888,0
100858,0.050753415,0
100859,0.035406847,0
100860,0.021872243,0
100861,0.014202637,0
100862,0.061826125,0
100863,0.08229899,0
100864,0.037440944,0
100865,0.015201394,0
100866,0.00537174,0
100867,0.07747782,0
100868,0.006316301,0
100869,0.11666984,0
100870,0.0041960864,0
100871,0.0022008,0
100872,0.01771668,0
100873,0.003770275,0
100874,0.20655096,0
100875,0.20218818,0
100876,0.025748521,0
100877,0.0028077518,0
100878,0.07519099,0
100879,0.6070986,1
100880,0.020278757,0
100881,0.040270567,0
100882,0.09755718,0
100883,0.007284504,0
100884,0.016829135,0
100885,0.03622272,0
100886,0.02428644,0
100887,0.010313424,0
100888,0.03474195,0
100889,0.013655993,0
100890,0.008579874,0
100891,0.06431952,0
100892,0.002206848,0
100893,0.016122492,0
100894,0.012008754,0
100895,0.15385033,0
100896,0.012052956,0
100897,0.14372243,0
100898,0.011107914,0
100899,0.006712769,0
100900,0.40765965,0
100901,0.018584223,0
100902,0.06645167,0
100903,0.004934643,0
100904,0.0022020924,0
100905,0.025017383,0
100906,0.050128255,0
100907,0.04110098,0
100908,0.028779421,0
100909,0.017670477,0
100910,0.110468134,0
100911,0.0067854696,0
100912,0.030842684,0
100913,0.01812213,0
100914,0.3060693,0
100915,0.030633386,0
100916,0.07023101,0
100917,0.0025001431,0
100918,0.4627032,1
100919,0.44061416,1
100920,0.0027830454,0
100921,0.04302184,0
100922,0.023598418,0
100923,0.1075065,0
100924,0.02695033,0
100925,0.0075821015,0
100926,0.009639036,0
100927,0.32515368,0
100928,0.011739112,0
100929,0.0022571718,0
100930,0.009944796,0
100931,0.503558,1
100932,0.008421594,0
100933,0.06333594,0
100934,0.014231526,0
100935,0.091568075,0
100936,0.018242164,0
100937,0.22545803,0
100938,0.091922924,0
100939,0.016604379,0
100940,0.09998521,0
100941,0.43278226,1
100942,0.0011036757,0
100943,0.0063558416,0
100944,0.014580085,0
100945,0.42534578,1
100946,0.12533154,0
100947,0.015849682,0
100948,0.50042665,1
100949,0.013771648,0
100950,0.020820012,0
100951,0.02718999,0
100952,0.089279614,0
100953,0.04348244,0
100954,0.0766627,0
100955,0.01646626,0
100956,0.05809179,0
100957,0.0011984229,0
100958,0.24474639,0
100959,0.0065652723,0
100960,0.11082733,0
100961,0.014559505,0
100962,0.007335438,0
100963,0.0023298573,0
100964,0.018552102,0
100965,0.0322545,0
100966,0.028791294,0
100967,0.084068455,0
100968,0.013014327,0
100969,0.0013855735,0
100970,0.54047275,1
100971,0.003200315,0
100972,0.0026593893,0
100973,0.10766474,0
100974,0.042859647,0
100975,0.0040357425,0
100976,0.048121635,0
100977,0.029211672,0
100978,0.040891323,0
100979,0.008071122,0
100980,0.016248344,0
100981,0.34702566,0
100982,0.2881218,0
100983,0.17290264,0
100984,0.50327206,1
100985,0.010422424,0
100986,0.20392077,0
100987,0.051862497,0
100988,0.047763992,0
100989,0.03762814,0
100990,0.0146764405,0
100991,0.006059483,0
100992,0.02534936,0
100993,0.023988245,0
100994,0.47738022,1
100995,0.01508332,0
100996,0.015892731,0
100997,0.027557265,0
100998,0.46045586,1
100999,0.010203183,0
101000,0.10635306,0
101001,0.024899434,0
101002,0.3636114,0
101003,0.0133264195,0
101004,0.08900854,0
101005,0.018933574,0
101006,0.009813639,0
101007,0.7688253,1
101008,0.008728729,0
101009,0.047044206,0
101010,0.0071844794,0
101011,0.004413584,0
101012,0.15776706,0
101013,0.010755274,0
101014,0.0072115567,0
101015,0.00624018,0
101016,0.0019447994,0
101017,0.024825862,0
101018,0.010986103,0
101019,0.024579095,0
101020,0.01379785,0
101021,0.0062718517,0
101022,0.14503823,0
101023,0.0064567258,0
101024,0.42569613,1
101025,0.00094659306,0
101026,0.116489105,0
101027,0.014519441,0
101028,0.021005582,0
101029,0.19379126,0
101030,0.0016617775,0
101031,0.014041219,0
101032,0.009162525,0
101033,0.003860573,0
101034,0.0068345177,0
101035,0.005802359,0
101036,0.114053875,0
101037,0.011629162,0
101038,0.03882794,0
101039,0.05947672,0
101040,0.06322281,0
101041,0.0018286512,0
101042,0.009112534,0
101043,0.025198424,0
101044,0.013690669,0
101045,0.028784694,0
101046,0.004723316,0
101047,0.15136194,0
101048,0.16677903,0
101049,0.17959459,0
101050,0.0057674358,0
101051,0.0150095085,0
101052,0.21675593,0
101053,0.019451413,0
101054,0.050854772,0
101055,0.411062,1
101056,0.008665295,0
101057,0.015416913,0
101058,0.061608043,0
101059,0.0039484664,0
101060,0.015299708,0
101061,0.0029848362,0
101062,0.13692012,0
101063,0.03047721,0
101064,0.018836448,0
101065,0.27142185,0
101066,0.0049845465,0
101067,0.15438473,0
101068,0.25974762,0
101069,0.0011160531,0
101070,0.012685771,0
101071,0.02320062,0
101072,0.013301908,0
101073,0.52411616,1
101074,0.14369012,0
101075,0.04669174,0
101076,0.009654662,0
101077,0.038399108,0
101078,0.75759524,1
101079,0.0014010719,0
101080,0.019741058,0
101081,0.004010863,0
101082,0.0062796315,0
101083,0.012261869,0
101084,0.010445062,0
101085,0.03512313,0
101086,0.058802914,0
101087,0.0073526516,0
101088,0.14536068,0
101089,0.021184975,0
101090,0.030662512,0
101091,0.013276543,0
101092,0.0014179744,0
101093,0.011269925,0
101094,0.16055825,0
101095,0.00311884,0
101096,0.13042791,0
101097,0.017392144,0
101098,0.12587821,0
101099,0.5412946,1
101100,0.45886678,1
101101,0.007197552,0
101102,0.07758414,0
101103,0.00558235,0
101104,0.16339022,0
101105,0.015845837,0
101106,0.025637332,0
101107,0.10173675,0
101108,0.029846536,0
101109,0.0045309947,0
101110,0.101981565,0
101111,0.047345433,0
101112,0.0013516466,0
101113,0.002768704,0
101114,0.0010770151,0
101115,0.008014397,0
101116,0.0014881762,0
101117,0.0011223904,0
101118,0.0016925941,0
101119,0.1283162,0
101120,0.024932085,0
101121,0.13520055,0
101122,0.0287144,0
101123,0.49576983,1
101124,0.06833471,0
101125,0.0054608695,0
101126,0.0508957,0
101127,0.01572989,0
101128,0.008545554,0
101129,0.034630314,0
101130,0.052653667,0
101131,0.07418624,0
101132,0.37003973,0
101133,0.03285687,0
101134,0.03472226,0
101135,0.0035288855,0
101136,0.016767211,0
101137,0.08419957,0
101138,0.19319694,0
101139,0.16141237,0
101140,0.0111800805,0
101141,0.0069010006,0
101142,0.10545235,0
101143,0.041734062,0
101144,0.9134449,1
101145,0.010567577,0
101146,0.034349483,0
101147,0.43622556,1
101148,0.43047085,1
101149,0.02694918,0
101150,0.0046605086,0
101151,0.011137273,0
101152,0.23042168,0
101153,0.18799177,0
101154,0.0039237104,0
101155,0.05833591,0
101156,0.03282208,0
101157,0.19924057,0
101158,0.08406058,0
101159,0.033297945,0
101160,0.08866096,0
101161,0.007035257,0
101162,0.008499826,0
101163,0.16366301,0
101164,0.0015115192,0
101165,0.007785024,0
101166,0.0167411,0
101167,0.047441717,0
101168,0.017443515,0
101169,0.06407729,0
101170,0.01120163,0
101171,0.017502988,0
101172,0.080032624,0
101173,0.014226805,0
101174,0.099590346,0
101175,0.24335165,0
101176,0.0034838081,0
101177,0.0375697,0
101178,0.022160843,0
101179,0.091128394,0
101180,0.0025773738,0
101181,0.111196205,0
101182,0.004362185,0
101183,0.03160392,0
101184,0.0056719976,0
101185,0.010552012,0
101186,0.6825042,1
101187,0.023829997,0
101188,0.04294487,0
101189,0.028000439,0
101190,0.002201997,0
101191,0.33752158,0
101192,0.0026994427,0
101193,0.0058362437,0
101194,0.034931477,0
101195,0.030302905,0
101196,0.051832423,0
101197,0.030486738,0
101198,0.031127237,0
101199,0.0019100587,0
101200,0.006365157,0
101201,0.0033997775,0
101202,0.23321968,0
101203,0.006418492,0
101204,0.08146725,0
101205,0.040040556,0
101206,0.0264639,0
101207,0.05257821,0
101208,0.028668912,0
101209,0.007153666,0
101210,0.04639645,0
101211,0.49229914,1
101212,0.012725828,0
101213,0.05897504,0
101214,0.003979143,0
101215,0.0795608,0
101216,0.03345627,0
101217,0.0105186645,0
101218,0.0072070654,0
101219,0.08441944,0
101220,0.0011937433,0
101221,0.0044673746,0
101222,0.03738775,0
101223,0.0044735116,0
101224,0.17119694,0
101225,0.013934538,0
101226,0.0070674825,0
101227,0.13400397,0
101228,0.009799877,0
101229,0.53280693,1
101230,0.0053385366,0
101231,0.014459004,0
101232,0.013160481,0
101233,0.020044355,0
101234,0.03679722,0
101235,0.003072621,0
101236,0.0110300835,0
101237,0.09131712,0
101238,0.013725947,0
101239,0.051634,0
101240,0.008997474,0
101241,0.080187745,0
101242,0.008377502,0
101243,0.115099005,0
101244,0.017356325,0
101245,0.054635897,0
101246,0.17560351,0
101247,0.077646814,0
101248,0.0053623673,0
101249,0.0072313463,0
101250,0.030277386,0
101251,0.0039056744,0
101252,0.08652851,0
